      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9 
        1270          16          59      11.043     1288.68    0.938511   -0.185143   -0.215157   -0.196536     0.36246    -0.41531    -0.84689        1.55        2.08        1.55        1.76        1.52        1.14        2.25        1.85        1.51        1.81
        1271          16          59      11.096     1288.73    0.942145   -0.186717   -0.202554   -0.190974     0.33447    -0.42383    -0.84775        1.54        2.08        1.56        1.76        1.52        1.13        2.18        1.85        1.51        1.81
        1272          16          59      11.152     1288.78    0.945581   -0.188393   -0.189888   -0.185276     0.31332    -0.41849    -0.86899        1.53        2.09        1.56        1.76        1.53        1.13        2.24        1.85        1.50        1.81
        1273          16          59      11.208     1288.84    0.949463   -0.190384   -0.174548   -0.178343     0.29681    -0.41882    -0.88474        1.53        2.09        1.56        1.76        1.53        1.12        2.14        1.85        1.50        1.81
        1274          16          59      11.258     1288.90    0.952763   -0.192496   -0.159833   -0.172168     0.27109    -0.42520    -0.88287        1.52        2.10        1.56        1.76        1.53        1.12        2.22        1.85        1.51        1.81
        1275          16          59      11.310     1288.95    0.955080   -0.194664   -0.147414   -0.167920     0.24573    -0.41229    -0.89713        1.52        2.10        1.56        1.76        1.53        1.12        2.23        1.85        1.51        1.81
        1276          16          59      11.365     1289.00    0.957178   -0.196881   -0.135111   -0.163687     0.23154    -0.42065    -0.91025        1.52        2.10        1.56        1.76        1.53        1.12        2.26        1.85        1.51        1.81
        1277          16          59      11.412     1289.07    0.959941   -0.199378   -0.117322   -0.158106     0.20212    -0.42407    -0.90738        1.53        2.10        1.56        1.76        1.53        1.12        2.26        1.85        1.50        1.81
        1278          16          59      11.474     1289.10    0.961038   -0.200270   -0.109672   -0.155788     0.19058    -0.40631    -0.90939        1.53        2.10        1.56        1.76        1.53        1.13        2.22        1.85        1.51        1.81
        1279          16          59      11.528     1289.16    0.963033   -0.202194   -0.094701   -0.150721     0.15707    -0.39639    -0.90964        1.53        2.10        1.56        1.76        1.53        1.13        2.19        1.85        1.50        1.81
        1280          16          59      11.576     1289.22    0.964572   -0.204580   -0.080716   -0.145715     0.13229    -0.40082    -0.90982        1.54        2.10        1.56        1.76        1.53        1.13        2.29        1.85        1.51        1.81
        1281          16          59      11.626     1289.27    0.965479   -0.207231   -0.069371   -0.141753     0.11386    -0.39777    -0.93744        1.55        2.10        1.56        1.77        1.54        1.14        2.24        1.85        1.51        1.81
        1282          16          59      11.679     1289.32    0.966462   -0.209258   -0.056956   -0.137544     0.08615    -0.40762    -0.92471        1.55        2.10        1.56        1.76        1.53        1.14        2.26        1.85        1.50        1.81
        1283          16          59      11.731     1289.37    0.967399   -0.210232   -0.045242   -0.133775     0.06070    -0.39563    -0.91556        1.55        2.10        1.56        1.76        1.53        1.14        2.28        1.85        1.50        1.81
        1284          16          59      11.784     1289.42    0.967893   -0.211869   -0.035674   -0.130473     0.03778    -0.41220    -0.92752        1.56        2.09        1.55        1.76        1.53        1.14        2.26        1.85        1.51        1.81
        1285          16          59      11.836     1289.49    0.968126   -0.214411   -0.023014   -0.127401     0.01614    -0.40125    -0.90201        1.56        2.09        1.55        1.76        1.53        1.14        2.28        1.85        1.51        1.81
        1286          16          59      11.896     1289.53    0.968309   -0.215102   -0.016533   -0.125837    -0.00412    -0.37735    -0.88229        1.57        2.09        1.55        1.76        1.53        1.14        2.27        1.85        1.51        1.81
        1287          16          59      11.944     1289.59    0.968753   -0.214203   -0.012635   -0.124402    -0.02621    -0.38812    -0.80984        1.57        2.09        1.55        1.76        1.52        1.15        2.26        1.85        1.51        1.81
        1288          16          59      12.000     1289.63    0.968775   -0.214357   -0.014583   -0.123744    -0.00949    -0.38879    -0.86234        1.57        2.08        1.54        1.76        1.52        1.14        2.27        1.85        1.51        1.81
        1289          16          59      12.050     1289.69    0.968759   -0.213897   -0.020506   -0.123832    -0.00339    -0.40854    -0.87933        1.58        2.08        1.54        1.75        1.52        1.14        2.26        1.85        1.51        1.81
        1290          16          59      12.110     1289.74    0.968870   -0.211929   -0.028240   -0.124816     0.00925    -0.41559    -0.87338        1.58        2.08        1.54        1.75        1.51        1.14        2.25        1.85        1.51        1.81
        1291          16          59      12.161     1289.80    0.968308   -0.210055   -0.041285   -0.128652     0.04166    -0.40195    -0.88309        1.58        2.08        1.54        1.75        1.51        1.14        2.25        1.84        1.51        1.81
        1292          16          59      12.212     1289.85    0.967322   -0.209143   -0.054422   -0.132613     0.07281    -0.40945    -0.90793        1.58        2.08        1.53        1.75        1.50        1.14        2.25        1.84        1.51        1.81
        1293          16          59      12.260     1289.92    0.965595   -0.206337   -0.074580   -0.139605     0.11011    -0.41412    -0.90942        1.58        2.07        1.53        1.75        1.49        1.14        2.24        1.85        1.51        1.81
        1294          16          59      12.319     1289.95    0.964468   -0.205282   -0.084520   -0.143242     0.13647    -0.41977    -0.90128        1.58        2.07        1.53        1.74        1.49        1.14        2.24        1.84        1.51        1.81
        1295          16          59      12.364     1290.01    0.961847   -0.203112   -0.104164   -0.150818     0.18469    -0.41418    -0.91418        1.58        2.07        1.53        1.74        1.48        1.14        2.24        1.84        1.51        1.81
