      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9 
        1666          16          53      39.121      956.77    0.744806   -0.015271   -0.667042    0.009257     0.99030    -0.02078    -0.11847        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.85
        1667          16          53      39.176      956.82    0.744803   -0.015359   -0.667037    0.009738     0.99045    -0.02478    -0.11453        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.86
        1668          16          53      39.230      956.87    0.744778   -0.015372   -0.667058    0.010148     0.98889    -0.02185    -0.11069        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1669          16          53      39.280      956.94    0.744583   -0.015475   -0.667271    0.010352     0.99463    -0.01941    -0.11255        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1670          16          53      39.336      956.97    0.744375   -0.015377   -0.667501    0.010578     0.99274    -0.01740    -0.11313        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.86
        1671          16          53      39.386      957.03    0.744228   -0.015596   -0.667651    0.011132     0.99316    -0.01965    -0.11334        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1672          16          53      39.445      957.08    0.744162   -0.015653   -0.667716    0.011537     0.99454    -0.02029    -0.10974        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1673          16          53      39.495      957.14    0.744077   -0.015856   -0.667798    0.012002     0.99139    -0.02103    -0.11362        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1674          16          53      39.552      957.19    0.743994   -0.015757   -0.667890    0.012116     0.98834    -0.02539    -0.10770        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.85
        1675          16          53      39.605      957.25    0.743674   -0.015589   -0.668250    0.012122     0.99615    -0.01566    -0.11176        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.85
        1676          16          53      39.650      957.30    0.743562   -0.015852   -0.668371    0.012025     0.99622    -0.02390    -0.11475        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1677          16          53      39.708      957.35    0.743642   -0.015952   -0.668282    0.011892     0.98889    -0.02338    -0.11560        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.85
        1678          16          53      39.763      957.40    0.743837   -0.015977   -0.668068    0.011672     0.99106    -0.02185    -0.11377        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.85
        1679          16          53      39.811      957.46    0.743972   -0.015720   -0.667929    0.011370     0.99207    -0.02219    -0.11588        1.60        1.91        1.48        1.55        1.42        1.14        2.01        1.77        1.44        1.86
        1680          16          53      39.862      957.51    0.744024   -0.015356   -0.667883    0.011206     0.98572    -0.01987    -0.10925        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1681          16          53      39.924      957.56    0.744028   -0.015078   -0.667888    0.010973     0.99490    -0.01801    -0.11176        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.86
        1682          16          53      39.966      957.62    0.744124   -0.014968   -0.667787    0.010808     0.99365    -0.01108    -0.11038        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.85
        1683          16          53      40.027      957.66    0.744208   -0.015039   -0.667692    0.010742     0.99289    -0.01678    -0.11130        1.60        1.91        1.48        1.55        1.42        1.14        2.01        1.77        1.44        1.86
        1684          16          53      40.078      957.72    0.744361   -0.015313   -0.667518    0.010600     0.98871    -0.02368    -0.11407        1.61        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1685          16          53      40.126      957.79    0.744447   -0.015495   -0.667420    0.010509     0.99313    -0.02545    -0.11417        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1686          16          53      40.186      957.82    0.744494   -0.015669   -0.667363    0.010497     0.99255    -0.02429    -0.11346        1.61        1.91        1.48        1.55        1.41        1.14        2.01        1.76        1.44        1.86
        1687          16          53      40.238      957.88    0.744535   -0.015945   -0.667314    0.010309     0.98016    -0.02399    -0.11182        1.60        1.91        1.48        1.55        1.41        1.14        2.02        1.76        1.44        1.86
        1688          16          53      40.293      957.93    0.744428   -0.016097   -0.667434    0.010030     0.99554    -0.02298    -0.11536        1.60        1.91        1.48        1.55        1.41        1.14        2.01        1.77        1.44        1.86
        1689          16          53      40.343      957.99    0.744276   -0.015962   -0.667601    0.010407     0.99747    -0.02255    -0.11557        1.60        1.91        1.48        1.55        1.41        1.14        2.02        1.77        1.44        1.86
