,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,brazo,brazo,brazo,brazo,brazo,brazo,brazo,espalda,espalda,espalda,espalda,espalda,espalda,espalda,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker3,Rigid Body 2:Marker3,Rigid Body 2:Marker3,MarkerSet:referencia,MarkerSet:referencia,MarkerSet:referencia
,,"A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","8392B20CF49E3573700000001","8392B20CF49E3573700000001","8392B20CF49E3573700000001","8392B20CF49E3573700000002","8392B20CF49E3573700000002","8392B20CF49E3573700000002","8392B20CF49E3573700000003","8392B20CF49E3573700000003","8392B20CF49E3573700000003","8392B20CF49E3573800000001","8392B20CF49E3573800000001","8392B20CF49E3573800000001","8392B20CF49E3573800000002","8392B20CF49E3573800000002","8392B20CF49E3573800000002","8392B20CF49E3573800000003","8392B20CF49E3573800000003","8392B20CF49E3573800000003","8392B20CF49E35717C915B400000000","8392B20CF49E35717C915B400000000","8392B20CF49E35717C915B400000000"
,,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4745,39.541667,82.093582,17.192980,-16.122198,-24.620708,1187.909424,-27.433376,2.935847,0.871733,7.961923,-4.066129,-173.429504,833.972168,315.460571,0.880085,-27.184755,1190.631470,20.604485,-16.819359,1190.777466,-31.865715,-30.909777,1181.169067,-69.447281,-174.227829,829.694275,313.191498,-166.394501,906.707458,319.087524,-179.618591,765.643738,314.307373,-63.605255,1192.399414,205.549911
4746,39.550000,82.256393,17.255445,-16.236546,-24.926224,1188.416382,-27.309361,2.935847,0.848922,7.902081,-4.083449,-173.385834,834.006531,315.435669,0.906736,-27.392990,1191.026489,20.754820,-17.134010,1191.300171,-31.762718,-31.298161,1181.770264,-69.323715,-174.181915,829.731079,313.170441,-166.328049,906.761780,319.048798,-179.598007,765.661011,314.301483,-63.627182,1192.467041,205.642654
4747,39.558333,82.450912,17.219923,-16.344334,-25.208191,1188.905273,-27.184061,2.935847,0.840457,7.935404,-4.095573,-173.340790,834.033325,315.407959,0.937082,-27.587151,1191.376099,20.905294,-17.424643,1191.786011,-31.655729,-31.652451,1182.403442,-69.228889,-174.137054,829.760803,313.154297,-166.263077,906.812195,319.012299,-179.570313,765.668091,314.280212,-63.641003,1192.519165,205.740234
4748,39.566667,82.595825,17.210745,-16.425505,-25.492786,1189.399536,-27.080254,2.935847,0.829681,8.044107,-4.108720,-173.291809,834.061035,315.380432,0.976771,-27.799011,1191.756226,21.020676,-17.723143,1192.328735,-31.566322,-31.990051,1182.969849,-69.132507,-174.093460,829.784058,313.129974,-166.185471,906.879883,318.979095,-179.538879,765.679688,314.273804,-63.665123,1192.568115,205.856491
4749,39.575000,82.761124,17.241274,-16.522203,-25.794506,1189.911743,-26.982214,2.935847,0.802001,7.911160,-4.129060,-173.247864,834.092407,315.347443,0.998584,-28.028822,1192.150024,21.128391,-18.025040,1192.866333,-31.478764,-32.365082,1183.569946,-69.037766,-174.049026,829.816895,313.104614,-166.115372,906.928284,318.930298,-179.518906,765.698608,314.256348,-63.677616,1192.614258,205.955154
4750,39.583333,82.865929,17.305979,-16.611464,-26.069744,1190.351563,-26.873222,2.935847,0.801640,8.085583,-4.141619,-173.201508,834.101929,315.312134,1.010048,-28.238565,1192.521484,21.231110,-18.303036,1193.313599,-31.381189,-32.700954,1184.071167,-68.902939,-174.005630,829.831238,313.069641,-166.048264,906.941711,318.875854,-179.490540,765.697266,314.242981,-63.710892,1192.664307,206.047699
4751,39.591667,83.020164,17.361683,-16.686205,-26.334126,1190.784668,-26.767851,2.935847,0.766972,7.932438,-4.165755,-173.156921,834.118408,315.279938,1.027370,-28.444036,1192.845947,21.330538,-18.566072,1193.755127,-31.280935,-33.014477,1184.598389,-68.793266,-173.959824,829.847107,313.045807,-165.974228,906.973083,318.819092,-179.474182,765.706055,314.233002,-63.722038,1192.714600,206.132767
4752,39.600000,83.189133,17.416685,-16.782957,-26.589914,1191.201050,-26.663191,2.935847,0.752738,7.975132,-4.172719,-173.112747,834.130005,315.247406,1.050418,-28.620651,1193.143066,21.424522,-18.841862,1194.185059,-31.174660,-33.329605,1185.111328,-68.661720,-173.916275,829.858398,313.021606,-165.916351,907.006409,318.770935,-179.440445,765.705566,314.216949,-63.743256,1192.739258,206.243271
4753,39.608333,83.304573,17.512932,-16.873386,-26.808832,1191.573730,-26.567371,2.935847,0.736714,8.031301,-4.181371,-173.071716,834.156311,315.220917,1.082333,-28.760693,1193.432007,21.529062,-19.060791,1194.604980,-31.086386,-33.621429,1185.523926,-68.570702,-173.877243,829.884460,313.001587,-165.856628,907.063354,318.731689,-179.411896,765.716309,314.211426,-63.759544,1192.763550,206.323273
4754,39.616667,83.368790,17.618484,-16.938219,-27.024677,1191.922119,-26.474684,2.935847,0.709234,7.869570,-4.199346,-173.031738,834.183289,315.201385,1.098109,-28.911247,1193.738892,21.636517,-19.280136,1194.962524,-30.994236,-33.887325,1185.903564,-68.493423,-173.830963,829.918945,312.982605,-165.799942,907.093872,318.697571,-179.395264,765.725891,314.208435,-63.766651,1192.790161,206.396393
4755,39.625000,83.478928,17.686352,-17.000202,-27.226927,1192.264648,-26.395346,2.935847,0.697553,7.942424,-4.213812,-172.988800,834.199524,315.169617,1.113229,-29.065514,1194.006348,21.711922,-19.492865,1195.296387,-30.913591,-34.132660,1186.322632,-68.410812,-173.785324,829.932678,312.960327,-165.737427,907.126404,318.644562,-179.374100,765.737915,314.194885,-63.779018,1192.816528,206.450272
4756,39.633333,83.609612,17.672552,-17.056293,-27.431086,1192.573853,-26.332100,2.935847,0.680313,7.832838,-4.226766,-172.944519,834.221558,315.145782,1.123324,-29.226965,1194.226807,21.780506,-19.720137,1195.597534,-30.854820,-34.362255,1186.724487,-68.348320,-173.736633,829.959534,312.938782,-165.681396,907.150391,318.610992,-179.346741,765.748657,314.179565,-63.775673,1192.855469,206.504715
4757,39.641667,83.702255,17.659163,-17.090788,-27.624653,1192.838013,-26.267899,2.935847,0.634263,7.440008,-4.255960,-172.902985,834.242432,315.133942,1.130668,-29.389187,1194.411743,21.850468,-19.923746,1195.886353,-30.792713,-34.567596,1187.043213,-68.281471,-173.685104,829.976563,312.931885,-165.615173,907.180298,318.587006,-179.339050,765.772095,314.178802,-63.775002,1192.885986,206.540817
4758,39.650000,83.780045,17.720928,-17.137678,-27.812437,1193.061157,-26.209452,2.935847,0.613243,7.325485,-4.266077,-172.864288,834.258972,315.110352,1.150352,-29.540802,1194.573242,21.906363,-20.112156,1196.151733,-30.745268,-34.799576,1187.293457,-68.216057,-173.640518,829.994202,312.916138,-165.566589,907.213684,318.555023,-179.314789,765.777222,314.162689,-63.784756,1192.930054,206.588943
4759,39.658333,83.844398,17.758228,-17.182190,-27.990177,1193.246948,-26.153105,2.935847,0.606070,7.362684,-4.278506,-172.835251,834.286072,315.104553,1.153330,-29.688971,1194.719849,21.962309,-20.266951,1196.322876,-30.687035,-35.023212,1187.529175,-68.160057,-173.613312,830.023621,312.912628,-165.520584,907.239319,318.532684,-179.300964,765.800476,314.170746,-63.806377,1192.962891,206.636841
4760,39.666667,83.909569,17.779932,-17.232948,-28.163111,1193.421265,-26.108982,2.935847,0.604065,7.481443,-4.289276,-172.804428,834.294922,315.087860,1.163401,-29.824833,1194.852051,21.998545,-20.438850,1196.506958,-30.649544,-35.233677,1187.726685,-68.109543,-173.586960,830.034119,312.902588,-165.470215,907.255249,318.498505,-179.284012,765.803223,314.167847,-63.830994,1192.994263,206.684052
4761,39.675000,83.940338,17.801073,-17.268749,-28.297310,1193.553589,-26.068121,2.935847,0.586588,7.403808,-4.304239,-172.772629,834.306335,315.075928,1.174994,-29.923061,1194.963135,22.050688,-20.560026,1196.657715,-30.613304,-35.395981,1187.868774,-68.063583,-173.547531,830.046509,312.892761,-165.425095,907.274963,318.476410,-179.274109,765.808105,314.168365,-63.857853,1193.032837,206.719391
4762,39.683333,83.956436,17.817291,-17.297588,-28.385548,1193.648315,-26.030224,2.935847,0.570702,7.339450,-4.317331,-172.742889,834.312683,315.068817,1.185400,-29.992332,1195.048340,22.081072,-20.633518,1196.755981,-30.571758,-35.513699,1187.965332,-68.018585,-173.515137,830.051819,312.892853,-165.380325,907.291504,318.457306,-179.261353,765.811096,314.169891,-63.860283,1193.060303,206.748917
4763,39.691667,83.981155,17.829987,-17.312891,-28.431253,1193.705322,-26.001278,2.935847,0.570776,7.437630,-4.319136,-172.718002,834.328064,315.064728,1.197822,-30.025194,1195.090698,22.109295,-20.684124,1196.819824,-30.545055,-35.569786,1188.032715,-67.991974,-173.494064,830.070007,312.889099,-165.347183,907.314880,318.446808,-179.239304,765.816467,314.176605,-63.846016,1193.071777,206.766647
4764,39.700000,83.999718,17.849562,-17.328817,-28.450338,1193.729004,-25.973047,2.935847,0.550682,7.266060,-4.324263,-172.695801,834.336365,315.058655,1.208569,-30.033098,1195.101318,22.133753,-20.709932,1196.848145,-30.513882,-35.600426,1188.057983,-67.955582,-173.465073,830.076599,312.884369,-165.323944,907.335999,318.442566,-179.224167,765.822083,314.173706,-63.836002,1193.070801,206.782028
4765,39.708333,84.013557,17.872120,-17.343988,-28.456593,1193.715820,-25.947153,2.935847,0.549319,7.228750,-4.324336,-172.676788,834.335693,315.062317,1.217407,-30.028271,1195.079468,22.151680,-20.710587,1196.838379,-30.482054,-35.619797,1188.049316,-67.928642,-173.443161,830.082336,312.893463,-165.307022,907.334473,318.445313,-179.207382,765.806885,314.170837,-63.811527,1193.057861,206.786026
4766,39.716667,84.017609,17.891790,-17.348686,-28.447538,1193.666260,-25.927660,2.935847,0.537761,7.053757,-4.326188,-172.666183,834.334167,315.063416,1.217802,-30.015087,1195.027588,22.172371,-20.703793,1196.788940,-30.473053,-35.613537,1188.001099,-67.904083,-173.429489,830.081482,312.898315,-165.298965,907.332397,318.449677,-179.196747,765.804077,314.163116,-63.776573,1193.041626,206.796036
4767,39.725000,84.003487,17.895824,-17.347965,-28.416389,1193.586548,-25.919336,2.935847,0.553427,7.192664,-4.325488,-172.664795,834.319946,315.071259,1.201620,-29.985271,1194.964722,22.179930,-20.669519,1196.696411,-30.464888,-35.582005,1187.917480,-67.900925,-173.430954,830.062378,312.896790,-165.296585,907.309082,318.460907,-179.194687,765.805725,314.175110,-63.750690,1193.026245,206.808517
4768,39.733333,83.982262,17.876783,-17.338337,-28.361341,1193.474121,-25.926216,2.935847,0.572567,7.308777,-4.319171,-172.665253,834.311829,315.083405,1.188705,-29.941319,1194.869141,22.170292,-20.614683,1196.574463,-30.471443,-35.518826,1187.794556,-67.908821,-173.433365,830.059387,312.920807,-165.304749,907.281860,318.463440,-179.188492,765.795715,314.170959,-63.720615,1193.009277,206.815582
4769,39.741667,83.915833,17.823957,-17.307833,-28.273279,1193.318115,-25.940401,2.935847,0.576802,7.291951,-4.313170,-172.675064,834.297424,315.092346,1.188035,-29.879324,1194.763062,22.157467,-20.535887,1196.404175,-30.482590,-35.404564,1187.605103,-67.915260,-173.441971,830.048462,312.927948,-165.323822,907.262512,318.478790,-179.191376,765.776245,314.173035,-63.691372,1193.001587,206.823395
4770,39.750000,83.835381,17.769875,-17.267302,-28.179527,1193.127930,-25.957319,2.935847,0.588738,7.302776,-4.307951,-172.684097,834.290466,315.110138,1.165519,-29.819702,1194.627930,22.137465,-20.445585,1196.212280,-30.500353,-35.275997,1187.365723,-67.933678,-173.450775,830.043457,312.946381,-165.343674,907.231689,318.495361,-179.193222,765.777588,314.178406,-63.663082,1192.987183,206.819946
4771,39.758333,83.759811,17.770243,-17.223913,-28.072050,1192.918945,-25.978052,2.935847,0.590208,7.226281,-4.305623,-172.695328,834.270203,315.121552,1.158314,-29.740191,1194.470459,22.116913,-20.366728,1196.015137,-30.523598,-35.124062,1187.097290,-67.948875,-173.460251,830.025696,312.946686,-165.362030,907.201050,318.519501,-179.200623,765.757935,314.186066,-63.646324,1192.967651,206.809097
4772,39.766667,83.698402,17.796392,-17.183773,-27.936701,1192.674927,-25.996380,2.935847,0.620531,7.360167,-4.295004,-172.711014,834.255249,315.153473,1.134483,-29.632956,1194.269043,22.101732,-20.221292,1195.765259,-30.533909,-34.963131,1186.814087,-67.973793,-173.479980,830.009583,312.982971,-165.389450,907.166443,318.558746,-179.202255,765.757080,314.194489,-63.624672,1192.935791,206.784683
4773,39.775000,83.609756,17.814913,-17.139902,-27.767508,1192.372803,-26.017172,2.935847,0.616697,7.235113,-4.288370,-172.726166,834.240784,315.181458,1.124022,-29.493534,1194.034180,22.090937,-20.039082,1195.440796,-30.563295,-34.765541,1186.473877,-68.000763,-173.488495,830.002380,313.013245,-165.422409,907.133362,318.585083,-179.210159,765.737183,314.211426,-63.591278,1192.889771,206.755478
4774,39.783333,83.519753,17.830000,-17.078060,-27.551826,1192.020020,-26.038729,2.935847,0.643596,7.332775,-4.281078,-172.746765,834.225525,315.210602,1.107507,-29.317802,1193.743164,22.066532,-19.807934,1195.086304,-30.551136,-34.517704,1186.060791,-68.040344,-173.511719,829.991699,313.044434,-165.451981,907.097717,318.623657,-179.221542,765.725281,314.218964,-63.543804,1192.842896,206.721466
4775,39.791667,83.429214,17.835791,-16.992964,-27.308548,1191.644531,-26.069414,2.935847,0.673359,7.437769,-4.266867,-172.773758,834.207825,315.246582,1.077540,-29.142359,1193.427124,22.025717,-19.577682,1194.697510,-30.576111,-34.206627,1185.642822,-68.082245,-173.543030,829.976196,313.073029,-165.496979,907.051575,318.673553,-179.228928,765.721924,314.236359,-63.491322,1192.779907,206.675598
4776,39.800000,83.340416,17.826612,-16.937799,-27.062088,1191.254272,-26.124233,2.935847,0.688672,7.378175,-4.246115,-172.808731,834.180054,315.288727,1.055241,-28.946415,1193.104248,21.941282,-19.359112,1194.282471,-30.603647,-33.913673,1185.199097,-68.125877,-173.573380,829.950562,313.117371,-165.564987,907.003235,318.730255,-179.238495,765.702393,314.250580,-63.438541,1192.712158,206.648941
4777,39.808333,83.224106,17.644913,-16.882713,-26.803061,1190.848633,-26.170273,2.935847,0.719009,7.505089,-4.233891,-172.846161,834.143677,315.329010,1.037230,-28.741846,1192.792969,21.883160,-19.106030,1193.821167,-30.649662,-33.598007,1184.747925,-68.142532,-173.615967,829.912842,313.153839,-165.614578,906.953735,318.789246,-179.259354,765.678650,314.270782,-63.390263,1192.653564,206.612717
4778,39.816667,83.039314,17.483501,-16.827650,-26.521379,1190.389282,-26.220249,2.935847,0.757322,7.697897,-4.209245,-172.895142,834.117920,315.369812,1.018179,-28.518633,1192.472900,21.821770,-18.795252,1193.357788,-30.694067,-33.289673,1184.162598,-68.193703,-173.670853,829.889404,313.193970,-165.689850,906.910889,318.848114,-179.277481,765.660278,314.285889,-63.354961,1192.594849,206.586258
4779,39.825000,82.888786,17.430340,-16.754707,-26.235413,1189.945313,-26.263351,2.935847,0.769222,7.607302,-4.200376,-172.939957,834.091492,315.408813,0.994389,-28.288773,1192.131104,21.782175,-18.478214,1192.920044,-30.731380,-32.974182,1183.614014,-68.236885,-173.716095,829.867859,313.228973,-165.750656,906.858826,318.901672,-179.307632,765.642273,314.303711,-63.315601,1192.524780,206.541245
4780,39.833333,82.783775,17.396717,-16.652393,-25.922157,1189.463135,-26.320166,2.935847,0.792641,7.657744,-4.188503,-172.986969,834.058960,315.454651,0.971126,-28.055290,1191.719971,21.715870,-18.168985,1192.416870,-30.787468,-32.576202,1183.082642,-68.287102,-173.764999,829.837585,313.270569,-165.813950,906.804810,318.962433,-179.338333,765.621399,314.330414,-63.257122,1192.461792,206.495285
4781,39.841667,82.630165,17.374849,-16.522823,-25.597462,1188.946411,-26.384058,2.935847,0.802095,7.554631,-4.171185,-173.040298,834.027283,315.491364,0.946273,-27.836790,1191.302368,21.636965,-17.844318,1191.877441,-30.840038,-32.151939,1182.485107,-68.347008,-173.814804,829.800354,313.298828,-165.895493,906.759155,319.021515,-179.368591,765.610046,314.348083,-63.203758,1192.384277,206.440140
4782,39.850000,82.476257,17.358110,-16.410887,-25.279453,1188.456787,-26.441614,2.935847,0.829033,7.618629,-4.153887,-173.091309,833.995850,315.527222,0.924821,-27.615437,1190.919556,21.566645,-17.528952,1191.367188,-30.891657,-31.755806,1181.906372,-68.381699,-173.866928,829.768188,313.335663,-165.968811,906.712036,319.075623,-179.397644,765.592285,314.357635,-63.142174,1192.297852,206.372925
4783,39.858333,82.310844,17.361952,-16.295050,-24.923195,1187.935181,-26.469393,2.935847,0.844109,7.592637,-4.136903,-173.145172,833.965698,315.560486,0.901418,-27.349270,1190.510010,21.530441,-17.156422,1190.840698,-30.893444,-31.328976,1181.285645,-68.417313,-173.918869,829.740417,313.365356,-166.048676,906.660950,319.122894,-179.429596,765.572998,314.371796,-63.082836,1192.215820,206.317062
4784,39.866667,82.192863,17.358974,-16.214645,-24.561470,1187.427368,-26.498075,2.935847,0.866127,7.583255,-4.116732,-173.199692,833.928406,315.593628,0.855322,-27.039503,1190.086182,21.503040,-16.784073,1190.306519,-30.918480,-30.913235,1180.717529,-68.456802,-173.972672,829.703003,313.391418,-166.135162,906.586975,319.170319,-179.456177,765.564209,314.383911,-63.025864,1192.124878,206.269852
4785,39.875000,82.053246,17.210073,-16.138950,-24.209551,1186.921875,-26.543915,2.935847,0.897626,7.799117,-4.090940,-173.252670,833.897217,315.628754,0.815637,-26.763678,1189.688843,21.441196,-16.432344,1189.750244,-30.943811,-30.501783,1180.152710,-68.506599,-174.028809,829.667419,313.427429,-166.219208,906.528931,319.206665,-179.477341,765.560242,314.405487,-62.980957,1192.046143,206.217514
4786,39.883333,81.838226,17.086046,-16.003805,-23.837894,1186.370361,-26.596426,2.935847,0.928343,7.918468,-4.074580,-173.307495,833.867065,315.659363,0.785040,-26.503431,1189.290771,21.363060,-16.073883,1189.187378,-30.974150,-30.019999,1179.462036,-68.556877,-174.090927,829.641357,313.460144,-166.291977,906.471375,319.247864,-179.508148,765.545715,314.412994,-62.914768,1191.966553,206.146530
4787,39.891667,81.709045,16.965311,-15.912129,-23.468546,1185.846069,-26.651718,2.935847,0.941048,7.864369,-4.060614,-173.357910,833.830872,315.686493,0.744301,-26.226521,1188.858398,21.278696,-15.688777,1188.636841,-31.015755,-29.592752,1178.871826,-68.600388,-174.138962,829.602722,313.483063,-166.367508,906.405212,319.284424,-179.538635,765.537598,314.424103,-62.880852,1191.904785,206.090851
4788,39.900000,81.560753,17.180176,-15.742680,-23.072239,1185.292236,-26.707483,2.935847,0.955254,7.791676,-4.044077,-173.408585,833.804749,315.718384,0.706864,-25.933155,1188.379761,21.233955,-15.312910,1188.120483,-31.062662,-29.068768,1178.213745,-68.669739,-174.183868,829.585876,313.517487,-166.448975,906.341919,319.323608,-179.568054,765.526428,314.432922,-62.832928,1191.839722,206.034195
4789,39.908333,81.380836,17.331287,-15.623686,-22.703690,1184.741211,-26.754559,2.935847,0.986457,7.960135,-4.023763,-173.453339,833.783630,315.736755,0.687927,-25.641474,1187.960693,21.189795,-14.952242,1187.517822,-31.102539,-28.614462,1177.574585,-68.713219,-174.232483,829.567200,313.542236,-166.515793,906.305420,319.352325,-179.587936,765.514709,314.428314,-62.793285,1191.767090,205.968140
4790,39.916667,81.161476,17.037197,-15.529292,-22.339031,1184.164185,-26.795971,2.935847,0.988707,7.805903,-4.006308,-173.502533,833.758789,315.762543,0.650138,-25.380909,1187.556885,21.120285,-14.553129,1186.897949,-31.146288,-28.184235,1176.873413,-68.731842,-174.273605,829.548340,313.566772,-166.599243,906.247131,319.384094,-179.613953,765.508606,314.438477,-62.761837,1191.693359,205.922745
4791,39.925000,80.992897,16.941912,-15.402734,-21.931511,1183.577637,-26.836870,2.935847,0.999485,7.711668,-3.988855,-173.546646,833.733948,315.775665,0.612030,-25.084028,1187.071167,21.048874,-14.137506,1186.336670,-31.169235,-27.690470,1176.169067,-68.756882,-174.312561,829.523071,313.578583,-166.674225,906.194092,319.409210,-179.634720,765.508911,314.431793,-62.700459,1191.620728,205.871750
4792,39.933333,80.858597,16.852474,-15.265085,-21.521578,1182.978027,-26.879847,2.935847,1.009414,7.633386,-3.965975,-173.591263,833.704407,315.790588,0.578297,-24.793764,1186.554565,20.991467,-13.685047,1185.715454,-31.196833,-27.198910,1175.500122,-68.795143,-174.352951,829.493652,313.589325,-166.754868,906.139954,319.437622,-179.649414,765.500671,314.429993,-62.642544,1191.539307,205.824417
4793,39.941667,80.626938,16.814079,-15.112026,-21.102625,1182.354492,-26.917192,2.935847,1.013798,7.512449,-3.942109,-173.644608,833.681458,315.799530,0.538570,-24.492682,1186.095581,20.935198,-13.280333,1185.070435,-31.207859,-26.662409,1174.733887,-68.832520,-174.397980,829.477173,313.602448,-166.849579,906.083801,319.449493,-179.672394,765.497986,314.421539,-62.580177,1191.450684,205.772415
4794,39.950000,80.444809,16.776367,-15.009903,-20.678066,1181.754761,-26.954983,2.935847,1.021768,7.320468,-3.921525,-173.686630,833.649414,315.808502,0.491060,-24.137835,1185.635864,20.891294,-12.875676,1184.421997,-31.245827,-26.150108,1174.051392,-68.865952,-174.429779,829.453613,313.610138,-166.932495,906.010742,319.472839,-179.686630,765.491394,314.406433,-62.504971,1191.352051,205.718323
4795,39.958333,80.273872,16.763550,-14.902279,-20.223896,1181.129639,-26.998274,2.935847,1.042749,7.342491,-3.890243,-173.736969,833.619934,315.816895,0.450492,-23.771347,1185.126953,20.827187,-12.429118,1183.799194,-31.290352,-25.606573,1173.307983,-68.890450,-174.478745,829.428589,313.616882,-167.026367,905.949829,319.493713,-179.696533,765.485046,314.395233,-62.421669,1191.246094,205.669083
4796,39.966667,80.118713,16.759115,-14.789020,-19.788996,1180.509644,-27.020920,2.935847,1.052573,7.224612,-3.870151,-173.783875,833.580627,315.821411,0.404480,-23.421345,1184.607056,20.801210,-11.975765,1183.161255,-31.276703,-25.111855,1172.600220,-68.915039,-174.518860,829.393799,313.620148,-167.109406,905.874512,319.508881,-179.716049,765.474182,314.381378,-62.337681,1191.130737,205.610672
